=== SNAPSHOT ===
url: https://www.amazon.com/s?k=wireless+mouse&rh=p_72%3A1248879011&dc&crid=U704X4TV16L5&qid=1786539760&rnid=1248877011&sprefix=wireless+mouse%2Caps%2C238&ref=sr_nr_p_72_1&ds=v1%3ArvoHDE9ucpQZflRs%2BOT13gx8J33umRjLSjehV1ddOWY
title: Amazon.com: Wireless Mouse - 4 Stars & Up
snapshot_id: c85657de-08f5-4787-80e0-9a1b1991adef
document_revision: 12592
nodes_returned: 3929
actions_returned: 0
stats: rawNodes=12592 returnedNodes=3929 textChars=262898 groups=127 droppedHidden=6859 droppedOffscreen=0 droppedDuplicate=0 truncated=True
roots: n1

=== ACTION INDEX ===
[4] ref=e4 <nav> role=navigation actions=click visible=true viewport=false hit=false occluded=false "Shortcuts menu"
[650] ref=e650 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Sponsored Ad - G9Pro Wireless Bluetooth Mouse with LED Screen Display | 12000 DPI Computer Mouse with 6 Adjustable DPI, Wired/BT1/2.4G Tri-Mode, Type-C Rechargeable, Lightweight & Office Use for PC"
[657] ref=e657 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.6 out of 5 stars, rating details"
[660] ref=e660 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "15 ratings"
[664] ref=e664 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$21.99 List: $29.99"
[709] ref=e709 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "View next items"
[722] ref=e722 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Sponsored video, click to navigate to featured product page. wegear USB Wireless Mouse for Laptop PC Mac, 2.4GHz Cordless Mouse-Black | Ergonomic Portable Optical Computer Mice with 6 Buttons, 5-Level Adjustable 4000 DPI,24-Month Battery Life"
[750] ref=e750 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "wegear USB Wireless Mouse for Laptop PC Mac, 2.4GHz Cordless Mouse-Black | Ergonomic Portable Optical Computer Mice with 6 Buttons, 5-Level Adjustable 4000 DPI,24-Month Battery Life"
[757] ref=e757 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[760] ref=e760 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "873 ratings"
[770] ref=e770 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$9.99 List: $12.99"
[819] ref=e819 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Perixx Perimice-719LR, Left Handed Wireless Vertical Mouse - Duo Wired and Wireless Charging Feature - Designed for Smaller Hands"
[831] ref=e831 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "5.0 out of 5 stars, rating details"
[834] ref=e834 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "4 ratings"
[844] ref=e844 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$24.99"
[904] ref=e904 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Logitech M185 Compact Ambidextrous 2.4 GHz Wireless Mouse - Swift Grey | Ambidextrous mouse with 2.4 GHz USB-A Nano Receiver, Optical Tracking, 12-Months Battery Life, PC, Mac, Laptop compatible"
[911] ref=e911 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[914] ref=e914 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "44,444 ratings"
[924] ref=e924 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$14.90 List: $17.99"
[952] ref=e952 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Safer chemicals +1 more"
[978] ref=e978 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "(4+ used & new offers)"
[999] ref=e999 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "KANMABPC Wireless Bluetooth Mouse, Silent Dual Mode Mouse(Black) | Supports Bluetooth 5.2 and 2.4G dual-mode, ergonomic design with LED indicator - portable, for Laptop, Desktop & Tablet"
[1006] ref=e1006 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.3 out of 5 stars, rating details"
[1009] ref=e1009 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "8,087 ratings"
[1019] ref=e1019 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$5.98"
[1078] ref=e1078 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Logitech M185 Compact Ambidextrous Wireless Mouse with Rubber Grips - Red | Ambidextrous mouse with 2.4 GHz USB-A Nano Receiver, Optical Tracking, 12-Months Battery Life, PC, Mac, Laptop compatible"
[1085] ref=e1085 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[1088] ref=e1088 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "44,444 ratings"
[1101] ref=e1101 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Safer chemicals +1 more"
[1112] ref=e1112 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See options"
[1121] ref=e1121 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "(3 used & new offers)"
[1142] ref=e1142 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "INPHIC Wireless Mouse for Laptop, 2.4G Rechargeable Computer Mouse 2400DPI | Quiet Office Cordless USB Mice with Nano Receiver Lightweight Adjustable DPI, Portable Travel Slim Mouse for PC, Mac, Tablet"
[1154] ref=e1154 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "5.0 out of 5 stars, rating details"
[1157] ref=e1157 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2 ratings"
[1167] ref=e1167 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$15.99"
[1225] ref=e1225 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Wireless Mouse, 2026 New Model, Silent Click Ergonomic Design, Portable, 4 Buttons, Adjustable DPI (800/1200/1600), for Laptop/PC/Office (Pink)"
[1232] ref=e1232 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.0 out of 5 stars, rating details"
[1235] ref=e1235 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "117 ratings"
[1242] ref=e1242 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$5.99"
[1292] ref=e1292 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "VssoPlor Wireless Mouse, 2.4G Slim Computer Laptop Mouse, Black and Gold | Portable Mouse, Plug & Play USB Nano Receiver, Quiet Silent Optical Mice for Notebook, PC, Laptop, Computer, Windows, Mac"
[1299] ref=e1299 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[1302] ref=e1302 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "29,066 ratings"
[1312] ref=e1312 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$8.98 List: $9.98"
[1339] ref=e1339 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Carbon impact"
[1377] ref=e1377 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "TECKNET Compact Ambidextrous Wireless Mouse for Laptop Mint Green | 2.4G Quiet Computer Mouse with USB Receiver, 3 Adjustable DPI Portable Cordless Mice for Chromebook, Laptop, PC, Mac"
[1384] ref=e1384 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.6 out of 5 stars, rating details"
[1387] ref=e1387 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "6,903 ratings"
[1397] ref=e1397 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$8.99"
[1427] ref=e1427 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Recycled materials +2 more"
[1465] ref=e1465 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Wireless Mouse for Laptop, 2.4GHz Computer Mouse with USB-A Port &USB-C Adapter, Cordless Office Mice with 6 Buttons & 3 Level DPI for Small to Medium Hands, Work with PC, Desktop, Tablet - M21"
[1472] ref=e1472 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[1475] ref=e1475 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "406 ratings"
[1485] ref=e1485 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$8.47 List Price: $15.99"
[1512] ref=e1512 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Carbon impact"
[1523] ref=e1523 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See options"
[1544] ref=e1544 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "TECKNET Wireless Mouse, 2.4G Ergonomic Computer Mouse, 2600 DPI, Purple | Ergonomic Design with Side Grips, Adjustable DPI, 2-Year Battery, Compact Size, USB-A Plug & Play, Wide OS Compatibility"
[1551] ref=e1551 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[1554] ref=e1554 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "78,911 ratings"
[1564] ref=e1564 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$9.99 List: $15.99"
[1594] ref=e1594 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Recycled materials +2 more"
[1632] ref=e1632 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Lenovo WL310 Bluetooth Silent Mouse, Ergonomic, Adjustable DPI, Silent Clicks, Bluetooth 5.0, Portable for Windows, Mac, and Chromebook, Grey"
[1639] ref=e1639 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[1642] ref=e1642 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "1,624 ratings"
[1655] ref=e1655 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See options"
[1664] ref=e1664 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "(22 used & new offers)"
[1685] ref=e1685 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "TECKNET Wireless Mouse, Bluetooth Mouse (BT5.3/5.0 & 2.4G) Rechargeable Ergonomic Optical Mouse with 6 Adjustable DPI, Side Scroll, Quiet Clicks, USB A Receiver, 7 Buttons, Wide Compatibility - Black"
[1692] ref=e1692 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[1695] ref=e1695 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "4,755 ratings"
[1705] ref=e1705 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$18.99 List: $29.99"
[1733] ref=e1733 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Recycled materials +2 more"
[1759] ref=e1759 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "(7 used & new offers)"
[1780] ref=e1780 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Lenovo 300 Wireless Mouse, Black, Computer Mouse for PC and Laptop with Windows, Ambidextrous Design, 2.4 GHz Nano USB Receiver, 12 Month Battery Life"
[1787] ref=e1787 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.6 out of 5 stars, rating details"
[1790] ref=e1790 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "3,179 ratings"
[1800] ref=e1800 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$9.49 List: $11.99"
[1842] ref=e1842 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "(9+ used & new offers)"
[1863] ref=e1863 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Lenovo 530 Wireless Mouse – Full Size Computer Mouse for PC, Laptop, Windows Computer - 2.4 GHz Nano USB Receiver - Ambidextrous Design - 12 Months Battery Life – Cordless"
[1870] ref=e1870 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[1873] ref=e1873 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "7,775 ratings"
[1883] ref=e1883 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$11.99 List: $15.99"
[1926] ref=e1926 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "(2+ used & new offers)"
[1942] ref=e1942 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "View Sponsored information or leave ad feedback"
[1966] ref=e1966 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Sponsored Ad - TECKNET Wireless Mouse, BT 5.0/2.4G, Rechargeable 6-DPI Silent, Grey | Bluetooth 5.0/3.0 & USB A, 2-Device Easy Switch, Wide OS Compatible, 6 Buttons, 6-DPI up to 4800, Ergonomic for S to M Hands"
[1978] ref=e1978 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.6 out of 5 stars, rating details"
[1981] ref=e1981 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "13,615 ratings"
[1988] ref=e1988 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$15.99 List: $16.99"
[2019] ref=e2019 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Recycled materials +2 more"
[2052] ref=e2052 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Sponsored Ad - Ergonomic Wireless Mouse with USB Receiver for PC Computer, Laptop and Desktop, Ergo Vertical Mouse with Silent Clicks Long Battery Life, Up to 1600 DPI & 1 AA Battery Powered, Green"
[2059] ref=e2059 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.1 out of 5 stars, rating details"
[2062] ref=e2062 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2,982 ratings"
[2069] ref=e2069 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$15.99"
[2118] ref=e2118 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Sponsored Ad - TECKNET Wireless Mouse Rechargeable, 2.4G Computer Mice with USB-A Receiver | 2.4G Connection, 800mAh Battery, 3X Faster Charging, Silent Click, 6-Level 4800 DPI, Ergonomic Design for All-day Comfort"
[2125] ref=e2125 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[2128] ref=e2128 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "12,133 ratings"
[2135] ref=e2135 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$11.99 List: $14.99"
[2171] ref=e2171 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Recycled materials +2 more"
[2204] ref=e2204 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Sponsored Ad - Uineer Wireless Mouse, 2.4GHz Rechargeable Computer Mouse, Battery Display | Stable 2.4GHz USB-A connection, rechargeable battery display and 4 adjustable DPI levels."
[2211] ref=e2211 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.6 out of 5 stars, rating details"
[2214] ref=e2214 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "9,191 ratings"
[2220] ref=e2220 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Limited time deal"
[2228] ref=e2228 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$12.59 Typical: $13.99"
[2259] ref=e2259 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Carbon impact"
[2292] ref=e2292 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Sponsored Ad - memzuoix 2.4G Wireless Mouse, 1400 DPI Mobile Optical Cordless Mouse with USB Receiver, Portable Computer Mice for Laptop, PC, Desktop, MacBook, 5 Buttons, Red"
[2299] ref=e2299 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[2302] ref=e2302 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "17,976 ratings"
[2309] ref=e2309 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "$9.99 List Price: $11.99"
[2343] ref=e2343 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See options"
[2362] ref=e2362 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "wireless mouse logitech"
[2370] ref=e2370 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "mouse pad"
[2381] ref=e2381 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "wireless keyboard"
[2389] ref=e2389 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "mouse"
[2400] ref=e2400 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "wireless gaming mouse"
[2408] ref=e2408 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "wireless keyboard and mouse"
[2423] ref=e2423 <span> role=button actions=click visible=true viewport=false hit=false occluded=false "Previous"
[2427] ref=e2427 <span> role=button actions=click visible=true viewport=false hit=false occluded=false "Page 1"
[2430] ref=e2430 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Go to page 2"
[2433] ref=e2433 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Go to page 3"
[2434] ref=e2434 <span> role=button actions=click visible=true viewport=false hit=false occluded=false
[2435] ref=e2435 <span> role=button actions=click visible=true viewport=false hit=false occluded=false "20"
[2439] ref=e2439 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "Go to next page, page 2"
[2443] ref=g2443 <div> role=generic actions=scroll visible=true viewport=false hit=false occluded=false "Brands related to your search"
[2451] ref=e2451 <span> role=button actions=click visible=true viewport=false hit=false occluded=false "Leave feedback on Sponsored ad"
[2461] ref=e2461 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "GravaStar"
[2466] ref=e2466 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "GravaStar"
[2470] ref=e2470 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Wireless Freedom, Limitless Gameplay"
[2480] ref=e2480 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "RAPIQUE"
[2485] ref=e2485 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "RAPIQUE"
[2489] ref=e2489 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Bluetooth Mouse, Comfortable Grip"
[2499] ref=e2499 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "SABLUTE"
[2504] ref=e2504 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "SABLUTE"
[2508] ref=e2508 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "SABLUTE Ergonomic Wireless Trackball Mouse"
[2524] ref=e2524 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Visit the help section"
[2528] ref=e2528 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "contact us"
[2549] ref=e2549 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Laptop"
[2555] ref=e2555 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Gaming"
[2561] ref=e2561 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Computer"
[2567] ref=e2567 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Ergonomic"
[2573] ref=e2573 <a> role=button actions=click visible=true viewport=true hit=true occluded=false "See more"
[2581] ref=e2581 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Clear"
[2590] ref=e2590 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Remove 4 Stars & Up filter to expand results"
[2603] ref=e2603 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Apply Logitech filter to narrow results"
[2610] ref=e2610 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Apply HP filter to narrow results"
[2617] ref=e2617 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Apply Razer filter to narrow results"
[2624] ref=e2624 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Apply Microsoft filter to narrow results"
[2631] ref=e2631 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Apply Apple filter to narrow results"
[2638] ref=e2638 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Apply Dell filter to narrow results"
[2645] ref=e2645 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Apply Lenovo filter to narrow results"
[2652] ref=e2652 <a> role=button actions=click visible=true viewport=true hit=true occluded=false "See more, Brands"
[2674] ref=e2674 <input> role=slider actions=click,type,focus visible=true viewport=true hit=false occluded=false "Minimum price"
[2676] ref=e2676 <input> role=slider actions=click,type,focus visible=true viewport=true hit=false occluded=false "Maximum price"
[2682] ref=e2682 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Up to $15"
[2688] ref=e2688 <a> role=link actions=click visible=true viewport=true hit=false occluded=false "$15 to $30"
[2694] ref=e2694 <a> role=link actions=click visible=true viewport=true hit=false occluded=false "$30 to $45"
[2700] ref=e2700 <a> role=link actions=click visible=true viewport=true hit=false occluded=false "$45 & above"
[2711] ref=e2711 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "All Discounts"
[2717] ref=e2717 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Buy More, Save More"
[2723] ref=e2723 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Coupons"
[2729] ref=e2729 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Today's Deals"
[2741] ref=e2741 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Apply Black filter to narrow results"
[2745] ref=e2745 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Apply White filter to narrow results"
