=== SNAPSHOT ===
url: https://www.amazon.com/s?k=hard+shell+carry+on+luggage&rh=p_72%3A2661618011%2Cp_n_g-1003235561111%3A23883570011&dc&crid=3Q1WEWKDDFY8D&qid=1787647374&rnid=23883561011&sprefix=hard+shell+carry+on+luggage%2Caps%2C256&ref=sr_nr_p_n_g-1003235561111_1&ds=v1%3AQG3gyAQtE66vxrBVY3q84tnuosMJOk2Ok5WqtTtKbXY
title: Amazon.com: Hard Shell Carry On Luggage - 4 Stars & Up / Hard
snapshot_id: a5abe379-bc74-4861-b0cb-c1f1863f9743
document_revision: 13374
nodes_returned: 5488
actions_returned: 0
stats: rawNodes=13374 returnedNodes=5488 textChars=313207 groups=169 droppedHidden=5880 droppedOffscreen=0 droppedDuplicate=0 truncated=True
roots: n1

=== ACTION INDEX ===
[4] ref=e4 <nav> role=navigation actions=click visible=true viewport=false hit=false occluded=false "Shortcuts menu"
[589] ref=e589 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 54.84 List: EUR 68.55"
[620] ref=e620 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[636] ref=e636 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "+16 other colors/patterns"
[640] ref=e640 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Sponsored Ad - Kenneth Cole REACTION Renegade Luggage Expandable 8-Wheel Spinner Lightweight Hardside Suitcase, Rose Gold, 28-Inch Checked"
[647] ref=e647 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[650] ref=e650 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "6,163 ratings"
[656] ref=e656 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Limited time deal"
[664] ref=e664 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 81.40 List: EUR 128.54"
[700] ref=e700 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[703] ref=e703 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "View next items"
[723] ref=e723 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "Wrangler 22.5" Hardside Spinner Carry-On Luggage, Black"
[730] ref=e730 <a> role=button actions=click visible=true viewport=true hit=true occluded=false "4.4 out of 5 stars, rating details"
[733] ref=e733 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "9,625 ratings"
[743] ref=e743 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "See options"
[756] ref=e756 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "LIGHT FLIGHT Carry On Luggage 22x14x9 Airline Approved Suitcase,Royal Blue | 20" Expandable Carry On Suitcases with Wheels, Lightweight Luggage, Durable Hard Shell Rolling Suit Case for Men Women Travel"
[763] ref=e763 <a> role=button actions=click visible=true viewport=true hit=true occluded=false "4.5 out of 5 stars, rating details"
[766] ref=e766 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "554 ratings"
[773] ref=e773 <a> role=link actions=click visible=true viewport=true hit=true occluded=false "EUR 42.83 List: EUR 58.27"
[821] ref=e821 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Samsonite Freeform Hardside Carry-On Luggage with Spinner Wheels - Hardshell Suitcase - TSA, Airline-Approved - Expandable Hard Shell, Smooth Rolling Wheels for Lightweight Travel - Navy"
[828] ref=e828 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.3 out of 5 stars, rating details"
[831] ref=e831 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "19,083 ratings"
[841] ref=e841 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See options"
[854] ref=e854 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Traveler's Choice Pagosa Hardshell Expandable Luggage with Spinner Wheels, Black, 22-Inch Carry-on"
[861] ref=e861 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[864] ref=e864 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "5,517 ratings"
[871] ref=e871 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 79.18 Typical: EUR 94.26"
[904] ref=e904 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[925] ref=e925 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "UKEIN Luggage Sets 3Piece, Carry On Luggage 20in Suitcase Set With Backpack | Carry On Suitcase with Spinner Wheels,PC Durable Hardside with TSA Lock,YKK Zippers,22x14x9 Airline Approved For Travel"
[932] ref=e932 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.6 out of 5 stars, rating details"
[935] ref=e935 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2,618 ratings"
[942] ref=e942 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 68.55 List: EUR 85.69"
[975] ref=e975 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[988] ref=e988 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "LIGHT FLIGHT 20 Inch Carry On Luggage 22x14x9 Airline Approved, Royal Blue | Durable ABS hardshell suitcase with TSA lock, 20% expandable capacity from 35L to 42L, silent 360 spinner wheels"
[995] ref=e995 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[998] ref=e998 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "708 ratings"
[1005] ref=e1005 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 42.84 List: EUR 53.98"
[1038] ref=e1038 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[1059] ref=e1059 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Amazon Basics 21" Hardside Carry-On Luggage with Multi-directional Wheels, Expandable for Up to 25% More Space, Scratch-Resistant Surface, Rose Gold"
[1066] ref=e1066 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[1069] ref=e1069 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "59,516 ratings"
[1076] ref=e1076 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 47.90 Typical: EUR 52.34"
[1109] ref=e1109 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[1122] ref=e1122 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "LEVEL8 Grace Hard Shell Carry on Luggage with Front Compartment, 20 Inch Expandable Suitcases with Wheels, Lightweight Carry-on Suitcase for Airplane, Tsa Lock, Black"
[1129] ref=e1129 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[1132] ref=e1132 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "6,111 ratings"
[1139] ref=e1139 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 109.26 List: EUR 128.54"
[1172] ref=e1172 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[1185] ref=e1185 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "LEVEL8 Hard Shell Carry on Luggage Airline Approved, Carry-on Suitcases with Wheels, Lightweight Luminous Textured Hardside Travel Bag with Tsa Lock, 20 Inch, Black"
[1192] ref=e1192 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.6 out of 5 stars, rating details"
[1195] ref=e1195 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2,244 ratings"
[1202] ref=e1202 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 137.11 List: EUR 145.68"
[1235] ref=e1235 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[1248] ref=e1248 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Wrangler 22" Hardside Spinner Carry-On Luggage, Olive"
[1255] ref=e1255 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[1258] ref=e1258 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "9,625 ratings"
[1265] ref=e1265 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 52.59"
[1309] ref=e1309 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Wrangler Hardside Spinner Luggage, Blue Heaven, Carry-On 20-Inch"
[1316] ref=e1316 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[1319] ref=e1319 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "9,622 ratings"
[1329] ref=e1329 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See options"
[1342] ref=e1342 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Wrangler 22" Hardside Spinner Carry-On Luggage, Charcoal"
[1349] ref=e1349 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[1352] ref=e1352 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "9,622 ratings"
[1359] ref=e1359 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 36.41 List: EUR 46.28"
[1407] ref=e1407 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Traveler's Choice Pagosa Hardshell Expandable Luggage with Spinner Wheels, Green, 22-Inch Carry-on"
[1414] ref=e1414 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[1417] ref=e1417 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "5,517 ratings"
[1424] ref=e1424 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 94.26"
[1453] ref=e1453 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[1466] ref=e1466 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "LOVEVOOK Carry On Luggage 22x14x9 Airline Approved, Expandable Hard Shell Suitcase with Spinner Wheels, USB Charging Port & Front Pocket, PC Hardside Rolling Luggage with TSA Lock for Travel,Beige"
[1473] ref=e1473 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[1476] ref=e1476 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "148 ratings"
[1483] ref=e1483 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 68.54 List: EUR 85.68"
[1516] ref=e1516 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[1529] ref=e1529 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Sweetcrispy 21 Inch Carry On Luggage, Suitcase with Spinner Wheels | Expandable, ABS Hard Shell, Lightweight, Rolling, Smooth, TSA Lock, Business Trips, Short Vacations, Charcoal Black"
[1536] ref=e1536 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[1539] ref=e1539 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "1,373 ratings"
[1546] ref=e1546 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 33.36 List: EUR 42.83"
[1594] ref=e1594 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "BAGSMART Expandable Carry On Luggage 22 * 14 * 9 Airline Approved, Purple | Spinner Wheels, TSA Lock, Lightweight Hard Shell, Suitcase,22x14x9 Airline Approved"
[1601] ref=e1601 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[1604] ref=e1604 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "557 ratings"
[1611] ref=e1611 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 47.98 List: EUR 68.55"
[1659] ref=e1659 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Sweetcrispy 20 Inch Carry On Luggage, Suitcase with Spinner Wheels | Expandable, ABS Hard Shell, Lightweight, Rolling, Smooth, TSA Lock, Business Trips, Short Vacations, Navy Blue"
[1666] ref=e1666 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[1669] ref=e1669 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "1,373 ratings"
[1676] ref=e1676 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 34.13"
[1705] ref=e1705 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[1718] ref=e1718 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "LIGHT FLIGHT Expandable 20" Carry On Luggage 22x14x9, TSA Lock, Blue | Lightweight Suitcase with Double Spinner Wheels"
[1725] ref=e1725 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.3 out of 5 stars, rating details"
[1728] ref=e1728 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "463 ratings"
[1735] ref=e1735 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 42.84 Typical: EUR 53.98"
[1783] ref=e1783 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "BAGSMART Carry-On Luggage 20" Expandable Spinner 22x14x9,Blue | Expandable for Up to 25% More Space, Suitcase with Spinner Wheels & TSA Lock, Scratch-Resistant Lightweight Hard Shell"
[1790] ref=e1790 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[1793] ref=e1793 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "1,506 ratings"
[1800] ref=e1800 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 56.55 Typical: EUR 72.84"
[1853] ref=e1853 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Away The Carry-On Luggage, 22-inch Lightweight Hardside Spinner Suitcase | Durable & Lightweight, Premium 360° Spinner Wheels, Interior Compression System, TSA-Approved Lock, Navy Blue"
[1860] ref=e1860 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.6 out of 5 stars, rating details"
[1863] ref=e1863 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "429 ratings"
[1870] ref=e1870 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 235.68"
[1914] ref=e1914 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HotWay Zipperless Suitcase with Aluminum Frame, Carry On 20 Inch, Silver | Carry On Luggage,PC Hard Shell,Aluminum Frame,Zipperless,8 Spinner Wheels,TSA Locks,For Travel Trips"
[1921] ref=e1921 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.1 out of 5 stars, rating details"
[1924] ref=e1924 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "482 ratings"
[1931] ref=e1931 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 84.84 Typical: EUR 94.26"
[1964] ref=e1964 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[1977] ref=e1977 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Travelers Club Chicago Hardside Expandable Spinner Luggage, Teal, 22" Carry-On"
[1984] ref=e1984 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.3 out of 5 stars, rating details"
[1987] ref=e1987 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "38,166 ratings"
[1994] ref=e1994 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 50.56"
[2030] ref=e2030 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[2043] ref=e2043 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "LEVEL8 Zipperless Carry On Suitcase Airline Approved with Aluminum Frame, Hard Shell Luggage with Spinner Wheels, Metal Travel Luggage with Double Tsa Locks, 20 Inch, Black"
[2050] ref=e2050 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[2053] ref=e2053 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "443 ratings"
[2060] ref=e2060 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 174.82 List: EUR 205.68"
[2093] ref=e2093 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[2106] ref=e2106 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "BAGSMART Carry-On Luggage 20" Expandable Spinner 22x14x9,Dark Blue | Expandable for Up to 25% More Space, Suitcase with Spinner Wheels & TSA Lock, Scratch-Resistant Lightweight Hard Shell"
[2113] ref=e2113 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[2116] ref=e2116 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "1,506 ratings"
[2123] ref=e2123 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 58.27 Typical: EUR 74.55"
[2171] ref=e2171 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Samsonite Omni 2 Domestic Carry-On Luggage - 22x14x9 Airline-Approved - Features Expandable Polycarbonate Shell, 360° Wheels, TSA Lock - Amazon Exclusive - Nova Teal"
[2178] ref=e2178 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[2181] ref=e2181 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "22 ratings"
[2188] ref=e2188 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 85.39"
[2232] ref=e2232 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Travelers Club Skyline 22" Carry-On Spinner Luggage, Skyline Blue"
[2239] ref=e2239 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[2242] ref=e2242 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "1,342 ratings"
[2249] ref=e2249 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 45.41"
[2300] ref=e2300 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Omni 2 Airline Approved Carry-On Luggage – Stress-Free Size Meets 22x14x9" Requirements – For Fast Trips & Avoiding Baggage Fees – Dual 360° Spinner Wheels, USB Power Hub, Expands 1.5” – Black"
[2307] ref=e2307 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.3 out of 5 stars, rating details"
[2310] ref=e2310 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2,813 ratings"
[2317] ref=e2317 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See options"
[2330] ref=e2330 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Wrangler Astral Hardside Luggage, Hydro, 20-Inch Carry-On"
[2337] ref=e2337 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.6 out of 5 stars, rating details"
[2340] ref=e2340 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2,051 ratings"
[2347] ref=e2347 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 41.14 Typical: EUR 58.70"
[2395] ref=e2395 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "BAGSMART Hardside Expandable Luggage With Spinner Wheels, PC Lightweight Carry-On Luggage Airline Approved With TSA Lock, Durable Women Travel Suitcase Carry On 20 Inch, Beige"
[2402] ref=e2402 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.6 out of 5 stars, rating details"
[2405] ref=e2405 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "230 ratings"
[2412] ref=e2412 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 47.98 List: EUR 85.69"
[2460] ref=e2460 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "MGB 20 Inch Carry On Luggage 22x14x9 Airline Approved PC Scratch Resistant | Lightweight Hardside with Double Spinner Wheels & TSA Lock for Travel & Vacation"
[2467] ref=e2467 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.7 out of 5 stars, rating details"
[2470] ref=e2470 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "23 ratings"
[2477] ref=e2477 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 77.12"
[2510] ref=e2510 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Add to cart"
[2523] ref=e2523 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Wrangler Smart Spinner Hardside Luggage, 2 Piece Set, Wood Thrush"
[2530] ref=e2530 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.5 out of 5 stars, rating details"
[2533] ref=e2533 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "8,440 ratings"
[2540] ref=e2540 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "EUR 35.99 List: EUR 70.28"
[2588] ref=e2588 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Carry On Luggage Set Suitcase 3 Piece,Sky Blue(20"/BP/TB) | Lightweight Durable ABS Hardshell,360° Spinner Wheels,TSA Lock,22x14x9 Airline Approved for Trave"
[2595] ref=e2595 <a> role=button actions=click visible=true viewport=false hit=false occluded=false "4.4 out of 5 stars, rating details"
[2598] ref=e2598 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "719 ratings"
