=== SNAPSHOT ===
url: https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&_trksid=m570.l1313
title: 16GB Ram 512GB Ssd Laptop for sale | eBay
[112] ref=e112 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "laptop 8gb ram 512gb ssd"
[119] ref=e119 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "laptop i7 32gb ram 512 ssd"
[140] ref=e140 <div> role=button actions=click visible=true viewport=false hit=false occluded=false "Category"
[145] ref=e145 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "All"
[150] ref=e150 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Computers/Tablets & Networking"
[154] ref=e154 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Laptops & Netbooks"
[164] ref=e164 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Apple Laptops"
[168] ref=e168 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Consumer Electronics"
[172] ref=e172 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Video Games & Consoles"
[176] ref=e176 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "eBay Motors"
[180] ref=e180 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Everything Else"
[184] ref=e184 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Home & Garden"
[188] ref=e188 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Toys & Hobbies"
[193] ref=e193 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Show more - All"
[200] ref=e200 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Update your location Shipping to 08223"
[208] ref=e208 <div> role=button actions=click visible=true viewport=false hit=false occluded=false "Shipping and pickup"
[214] ref=e214 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Arrives in 2-4 days"
[223] ref=e223 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Free International Shipping"
[232] ref=e232 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Local Pickup within 25 miles"
[242] ref=e242 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "25 mi"
[249] ref=e249 <div> role=button actions=click visible=true viewport=false hit=false occluded=false "RAM Size"
[255] ref=e255 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "16 GB (8,152) Items"
[266] ref=e266 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "8 GB (569) Items"
[277] ref=e277 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "32 GB (990) Items"
[288] ref=e288 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "64 GB (555) Items"
[299] ref=e299 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "512 GB (714) Items"
[310] ref=e310 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "4 GB (38) Items"
[321] ref=e321 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "24 GB (74) Items"
[332] ref=e332 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "256 GB (62) Items"
[343] ref=e343 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "see all - RAM Size - opens dialog"
[348] ref=e348 <div> role=button actions=click visible=true viewport=false hit=false occluded=false "Screen Size"
[354] ref=e354 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Less Than 12 in (102) Items"
[365] ref=e365 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "12-12.9 in (332) Items"
[376] ref=e376 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "13-13.9 in (936) Items"
[387] ref=e387 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "14-14.9 in (3,867) Items"
[398] ref=e398 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "15-15.9 in (3,207) Items"
[409] ref=e409 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "16-17 in (697) Items"
[420] ref=e420 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "More Than 17 in (525) Items"
[431] ref=e431 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Not Specified (535) Items"
[442] ref=e442 <div> role=button actions=click visible=true viewport=false hit=false occluded=false "Processor"
[448] ref=e448 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "AMD Ryzen 5 (245) Items"
[459] ref=e459 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "AMD Ryzen 7 (392) Items"
[470] ref=e470 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Intel Core i5 11th Gen. (295) Items"
[481] ref=e481 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Intel Core i5 8th Gen. (305) Items"
[492] ref=e492 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Intel Core i7 10th Gen. (348) Items"
[503] ref=e503 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Intel Core i7 11th Gen. (416) Items"
[514] ref=e514 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Intel Core i7 12th Gen. (302) Items"
[525] ref=e525 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Intel Core i7 8th Gen. (646) Items"
[536] ref=e536 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "see all - Processor - opens dialog"
[541] ref=e541 <div> role=button actions=click visible=true viewport=false hit=false occluded=false "Operating System"
[547] ref=e547 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Chrome OS (10) Items"
[558] ref=e558 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Not Included (247) Items"
[569] ref=e569 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Windows 10 (855) Items"
[580] ref=e580 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Windows 10 Home (123) Items"
[591] ref=e591 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Windows 10 Pro (1,276) Items"
[602] ref=e602 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Windows 11 Home (1,603) Items"
[613] ref=e613 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Windows 11 Pro (4,493) Items"
[624] ref=e624 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Windows 7 (51) Items"
[635] ref=e635 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "see all - Operating System - opens dialog"
[640] ref=e640 <div> role=button actions=click visible=true viewport=false hit=false occluded=false "Brand"
[646] ref=e646 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Acer (157) Items"
[657] ref=e657 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Alienware (49) Items"
[668] ref=e668 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "ASUS (475) Items"
[679] ref=e679 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell (3,972) Items"
[690] ref=e690 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HP (2,233) Items"
[701] ref=e701 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Lenovo (1,846) Items"
[712] ref=e712 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Microsoft (426) Items"
[723] ref=e723 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "MSI (150) Items"
[734] ref=e734 <button> role=button actions=click visible=true viewport=false hit=true occluded=false "see all - Brand - opens dialog"
[739] ref=e739 <div> role=button actions=click visible=true viewport=false hit=true occluded=false "Features"
[743] ref=e743 <div> role=button actions=click visible=true viewport=false hit=true occluded=false "SSD Capacity"
[747] ref=e747 <div> role=button actions=click visible=true viewport=false hit=true occluded=false "Graphics Processing Type"
[751] ref=e751 <div> role=button actions=click visible=true viewport=false hit=true occluded=false "Hard Drive Capacity"
[755] ref=e755 <div> role=button actions=click visible=true viewport=false hit=true occluded=false "Price"
[762] ref=e762 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "Under $120.00"
[770] ref=e770 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "$120.00 to $250.00"
[778] ref=e778 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "Over $250.00"
[796] ref=e796 <input> role=textbox actions=click,type,focus visible=true viewport=false hit=true occluded=false "Minimum Value in $"
[808] ref=e808 <input> role=textbox actions=click,type,focus visible=true viewport=false hit=true occluded=false "Maximum Value in $"
[810] ref=e810 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Submit price range"
[844] ref=e844 <div> role=button actions=click visible=true viewport=false hit=true occluded=false "Condition"
[850] ref=e850 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "New (2,142) Items"
[861] ref=e861 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "Open box (504) Items"
[872] ref=e872 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "Certified - Refurbished (883) Items"
[883] ref=e883 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "Excellent - Refurbished (148) Items"
[894] ref=e894 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Very Good - Refurbished (182) Items"
[905] ref=e905 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Good - Refurbished (326) Items"
[916] ref=e916 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Used (5,775) Items"
[927] ref=e927 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "For parts or not working (219) Items"
[938] ref=e938 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "see all - Condition - opens dialog"
[943] ref=e943 <div> role=button actions=click visible=true viewport=false hit=false occluded=false "Buying Format"
[949] ref=e949 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "All Listings (10,179) Items Filter Applied"
[961] ref=e961 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Auction (152) Items"
[971] ref=e971 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Buy It Now (10,072) Items"
[981] ref=e981 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Accepts Offers (3,247) Items"
[991] ref=e991 <div> role=button actions=click visible=true viewport=false hit=false occluded=false "Show only"
[997] ref=e997 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Free Returns"
[1006] ref=e1006 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Returns Accepted"
[1015] ref=e1015 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Authorized Seller"
[1024] ref=e1024 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Completed Items"
[1033] ref=e1033 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Sold Items"
[1042] ref=e1042 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Deals & Savings"
[1051] ref=e1051 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "see all - Show only - opens dialog"
[1056] ref=e1056 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "More filters..."
[1071] ref=e1071 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Ingram Micro Refurbished"
[1076] ref=e1076 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Ingram Micro Refurbished"
[1081] ref=e1081 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "16K‌‌‌‌ items sold"
[1090] ref=e1090 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Shop store on eBay"
[1098] ref=e1098 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Sponsored"
[1107] ref=e1107 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell Latitude 5400 14" 512GB i7-8665U WIN11P, Black"
[1111] ref=e1111 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell Latitude 5500 i5‑8365U 16GB 512GB SSD FP Reader Windows 11 Pro Laptop"
[1115] ref=e1115 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Lenovo ThinkPad 14" 16GB 512GB, Black"
[1130] ref=e1130 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Save this search 16GB RAM 512GB SSD laptop search"
[1138] ref=e1138 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "All selected"
[1142] ref=e1142 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Auction"
[1146] ref=e1146 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Buy It Now"
[1151] ref=e1151 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Condition"
[1157] ref=g1157 <div> role=generic actions=scroll visible=true viewport=false hit=false occluded=false "Sort. Best Match selected."
[1159] ref=e1159 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "Sort. Best Match selected."
[1166] ref=e1166 <button> role=button actions=click visible=true viewport=false hit=false occluded=false "View"
[1174] ref=e1174 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Shop on eBay"
[1178] ref=e1178 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Shop on eBay"
[1204] ref=e1204 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Shop on eBay"
[1208] ref=e1208 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Shop on eBay"
[1238] ref=e1238 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See events"
[1249] ref=g1249 <ul> role=generic actions=scroll visible=true viewport=false hit=false occluded=false "Dell 15.6" FHD Gaming Laptop - Intel Core i7 4.80GHz 32GB RAM 1TB SSD NVIDIA RTX Image 1 of 4"
[1252] ref=e1252 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell 15.6" FHD Gaming Laptop - Intel Core i7 4.80GHz 32GB RAM 1TB SSD NVIDIA RTX Image 1 of 4"
[1255] ref=e1255 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell 15.6" FHD Gaming Laptop - Intel Core i7 4.80GHz 32GB RAM 1TB SSD NVIDIA RTX Image 2 of 4"
[1258] ref=e1258 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell 15.6" FHD Gaming Laptop - Intel Core i7 4.80GHz 32GB RAM 1TB SSD NVIDIA RTX Image 3 of 4"
[1261] ref=e1261 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell 15.6" FHD Gaming Laptop - Intel Core i7 4.80GHz 32GB RAM 1TB SSD NVIDIA RTX Image 4 of 4"
[1265] ref=e1265 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "watch Dell 15.6" FHD Gaming Laptop - Intel Core i7 4.80GHz 32GB RAM 1TB SSD NVIDIA RTX"
[1273] ref=e1273 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See visually similar items"
[1276] ref=e1276 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell 15.6" FHD Gaming Laptop - Intel Core i7 4.80GHz 32GB RAM 1TB SSD NVIDIA RTX Opens in a new window or tab"
[1335] ref=g1335 <ul> role=generic actions=scroll visible=true viewport=false hit=false occluded=false "2026 HP Laptop Computer 15.6" FHD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win11Pro Image 1 of 4"
[1338] ref=e1338 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2026 HP Laptop Computer 15.6" FHD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win11Pro Image 1 of 4"
[1341] ref=e1341 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2026 HP Laptop Computer 15.6" FHD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win11Pro Image 2 of 4"
[1344] ref=e1344 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2026 HP Laptop Computer 15.6" FHD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win11Pro Image 3 of 4"
[1347] ref=e1347 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2026 HP Laptop Computer 15.6" FHD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win11Pro Image 4 of 4"
[1351] ref=e1351 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See visually similar items"
[1354] ref=e1354 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2026 HP Laptop Computer 15.6" FHD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win11Pro Opens in a new window or tab"
[1408] ref=g1408 <ul> role=generic actions=scroll visible=true viewport=false hit=false occluded=false "2026 Newest HP Laptop 14" Quad-Core Intel Processor Up to 16GB RAM 628GB Storage Image 1 of 4"
[1411] ref=e1411 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2026 Newest HP Laptop 14" Quad-Core Intel Processor Up to 16GB RAM 628GB Storage Image 1 of 4"
[1414] ref=e1414 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2026 Newest HP Laptop 14" Quad-Core Intel Processor Up to 16GB RAM 628GB Storage Image 2 of 4"
[1417] ref=e1417 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2026 Newest HP Laptop 14" Quad-Core Intel Processor Up to 16GB RAM 628GB Storage Image 3 of 4"
[1420] ref=e1420 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2026 Newest HP Laptop 14" Quad-Core Intel Processor Up to 16GB RAM 628GB Storage Image 4 of 4"
[1424] ref=e1424 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See visually similar items"
[1430] ref=e1430 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "2026 Newest HP Laptop 14" Quad-Core Intel Processor Up to 16GB RAM 628GB Storage Opens in a new window or tab"
[1489] ref=g1489 <ul> role=generic actions=scroll visible=true viewport=false hit=false occluded=false "HP Laptop Computer 15.6" Touchscreen 13th Gen Intel i3, Up to 32GB RAM & 1TB SSD Image 1 of 4"
[1492] ref=e1492 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HP Laptop Computer 15.6" Touchscreen 13th Gen Intel i3, Up to 32GB RAM & 1TB SSD Image 1 of 4"
[1495] ref=e1495 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HP Laptop Computer 15.6" Touchscreen 13th Gen Intel i3, Up to 32GB RAM & 1TB SSD Image 2 of 4"
[1498] ref=e1498 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HP Laptop Computer 15.6" Touchscreen 13th Gen Intel i3, Up to 32GB RAM & 1TB SSD Image 3 of 4"
[1501] ref=e1501 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HP Laptop Computer 15.6" Touchscreen 13th Gen Intel i3, Up to 32GB RAM & 1TB SSD Image 4 of 4"
[1505] ref=e1505 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See visually similar items"
[1508] ref=e1508 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HP Laptop Computer 15.6" Touchscreen 13th Gen Intel i3, Up to 32GB RAM & 1TB SSD Opens in a new window or tab"
[1565] ref=g1565 <ul> role=generic actions=scroll visible=true viewport=false hit=false occluded=false "HP Laptop i5 8th–12th Gen | 16GB – 64GB RAM | 128GB–2TB SSD | Windows 11 | WiFi Image 1 of 4"
[1568] ref=e1568 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HP Laptop i5 8th–12th Gen | 16GB – 64GB RAM | 128GB–2TB SSD | Windows 11 | WiFi Image 1 of 4"
[1571] ref=e1571 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HP Laptop i5 8th–12th Gen | 16GB – 64GB RAM | 128GB–2TB SSD | Windows 11 | WiFi Image 2 of 4"
[1574] ref=e1574 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HP Laptop i5 8th–12th Gen | 16GB – 64GB RAM | 128GB–2TB SSD | Windows 11 | WiFi Image 3 of 4"
[1577] ref=e1577 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HP Laptop i5 8th–12th Gen | 16GB – 64GB RAM | 128GB–2TB SSD | Windows 11 | WiFi Image 4 of 4"
[1581] ref=e1581 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See visually similar items"
[1584] ref=e1584 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "HP Laptop i5 8th–12th Gen | 16GB – 64GB RAM | 128GB–2TB SSD | Windows 11 | WiFi Opens in a new window or tab"
[1646] ref=g1646 <ul> role=generic actions=scroll visible=true viewport=false hit=false occluded=false "Microsoft Surface Laptop 5 13.5" i7-1265U 16GB RAM 512GB SSD Nordic Layout Image 1 of 4"
[1649] ref=e1649 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Microsoft Surface Laptop 5 13.5" i7-1265U 16GB RAM 512GB SSD Nordic Layout Image 1 of 4"
[1652] ref=e1652 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Microsoft Surface Laptop 5 13.5" i7-1265U 16GB RAM 512GB SSD Nordic Layout Image 2 of 4"
[1655] ref=e1655 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Microsoft Surface Laptop 5 13.5" i7-1265U 16GB RAM 512GB SSD Nordic Layout Image 3 of 4"
[1658] ref=e1658 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Microsoft Surface Laptop 5 13.5" i7-1265U 16GB RAM 512GB SSD Nordic Layout Image 4 of 4"
[1662] ref=e1662 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "watch Microsoft Surface Laptop 5 13.5" i7-1265U 16GB RAM 512GB SSD Nordic Layout"
[1665] ref=e1665 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "See visually similar items"
[1668] ref=e1668 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Microsoft Surface Laptop 5 13.5" i7-1265U 16GB RAM 512GB SSD Nordic Layout Opens in a new window or tab"
[1718] ref=g1718 <ul> role=generic actions=scroll visible=true viewport=false hit=true occluded=false "Dell Inspiron 7500 2-in-1 Laptop Core i7-10th Gen 16GB RAM 512GB SSD Touchscreen Image 1 of 4"
[1721] ref=e1721 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "Dell Inspiron 7500 2-in-1 Laptop Core i7-10th Gen 16GB RAM 512GB SSD Touchscreen Image 1 of 4"
[1724] ref=e1724 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell Inspiron 7500 2-in-1 Laptop Core i7-10th Gen 16GB RAM 512GB SSD Touchscreen Image 2 of 4"
[1727] ref=e1727 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell Inspiron 7500 2-in-1 Laptop Core i7-10th Gen 16GB RAM 512GB SSD Touchscreen Image 3 of 4"
[1730] ref=e1730 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell Inspiron 7500 2-in-1 Laptop Core i7-10th Gen 16GB RAM 512GB SSD Touchscreen Image 4 of 4"
[1734] ref=e1734 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "watch Dell Inspiron 7500 2-in-1 Laptop Core i7-10th Gen 16GB RAM 512GB SSD Touchscreen"
[1737] ref=e1737 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "See visually similar items"
[1743] ref=e1743 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "Dell Inspiron 7500 2-in-1 Laptop Core i7-10th Gen 16GB RAM 512GB SSD Touchscreen Opens in a new window or tab"
[1790] ref=g1790 <ul> role=generic actions=scroll visible=true viewport=false hit=true occluded=false "Lenovo ThinkPad T480 i7-8650U 16GB RAM 512GB SSD 14" 1080p Windows 11 Pro Image 1 of 2"
[1793] ref=e1793 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "Lenovo ThinkPad T480 i7-8650U 16GB RAM 512GB SSD 14" 1080p Windows 11 Pro Image 1 of 2"
[1796] ref=e1796 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Lenovo ThinkPad T480 i7-8650U 16GB RAM 512GB SSD 14" 1080p Windows 11 Pro Image 2 of 2"
[1800] ref=e1800 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "watch Lenovo ThinkPad T480 i7-8650U 16GB RAM 512GB SSD 14" 1080p Windows 11 Pro"
[1803] ref=e1803 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "See visually similar items"
[1806] ref=e1806 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "Lenovo ThinkPad T480 i7-8650U 16GB RAM 512GB SSD 14" 1080p Windows 11 Pro Opens in a new window or tab"
[1868] ref=g1868 <ul> role=generic actions=scroll visible=true viewport=false hit=false occluded=false "Dell Latitude Laptop Light Gaming PC Core i7 16GB RAM 512GB SSD Windows 11 Pro"
[1878] ref=e1878 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell Latitude Laptop Light Gaming PC Core i7 16GB RAM 512GB SSD Windows 11 Pro"
[1882] ref=e1882 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "watch Dell Latitude Laptop Light Gaming PC Core i7 16GB RAM 512GB SSD Windows 11 Pro"
[1885] ref=e1885 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "See visually similar items"
[1888] ref=e1888 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell Latitude Laptop Light Gaming PC Core i7 16GB RAM 512GB SSD Windows 11 Pro Opens in a new window or tab"
[1919] ref=e1919 <a> role=link actions=click visible=true viewport=false hit=false occluded=false "Dell Latitude 5530 Laptop 15.6” FHD Core i5 12th 16GB RAM 512GB SSD Win 11 Pro"
[1923] ref=e1923 <a> role=link actions=click visible=true viewport=false hit=true occluded=false "watch Dell Latitude 5530 Laptop 15.6” FHD Core i5 12th 16GB RAM 512GB SSD Win 11 Pro"
